"date","price"
"16.07.2021",4.589106897571235
"17.07.2021",4.405665704226463
"18.07.2021",4.379752024574295
"19.07.2021",4.022731141533252
"20.07.2021",3.839073861054487
"21.07.2021",3.6318306384228403
"22.07.2021",4.39177316842218
"23.07.2021",4.149130383581053
"24.07.2021",4.26063395628628
"25.07.2021",4.4990814210010335
"26.07.2021",4.456473554200258
"27.07.2021",4.716924499169537
"28.07.2021",4.421506734307837
"29.07.2021",4.567135011794888
"30.07.2021",4.427200109664713
"31.07.2021",4.564701869840079
"01.08.2021",4.452263627358117
"02.08.2021",4.37086867717331
"03.08.2021",4.387102129105399
"04.08.2021",4.945573360139087
"05.08.2021",5.560069195564494
"06.08.2021",5.359477383848263
"07.08.2021",7.722341265030621
"08.08.2021",7.04956641383689
"09.08.2021",7.334653376235058
"10.08.2021",8.955326568318656
"11.08.2021",10.283330152964485
"12.08.2021",9.80788978174916
"13.08.2021",9.152331637422783
"14.08.2021",9.922681746400064
"15.08.2021",10.337193319561718
"16.08.2021",9.962003528477014
"17.08.2021",9.901577380855384
"18.08.2021",9.77382854653781
"19.08.2021",9.827168791843746
"20.08.2021",10.343722694030763
"21.08.2021",11.204261240165742
"22.08.2021",12.562113060591779
"23.08.2021",12.98306638023496
"24.08.2021",14.917126499928253
"25.08.2021",15.002830716296216
"26.08.2021",15.222397397270374
"27.08.2021",13.816188384748166
"28.08.2021",15.368095164933926
"29.08.2021",15.117903820584846
"30.08.2021",15.296089528343822
"31.08.2021",14.092299968025813
"01.09.2021",14.123095232829094
"02.09.2021",15.276135884173621
"03.09.2021",15.768023116173127
"04.09.2021",15.26953832158907
"05.09.2021",15.408072357426985
"06.09.2021",14.787981026878057
"07.09.2021",14.446044879429142
"08.09.2021",11.858958653980235
"09.09.2021",12.865606251421799
"10.09.2021",12.715722205791748
"11.09.2021",13.305742044842757
"12.09.2021",15.047667842682314
"13.09.2021",15.542808684344692
"14.09.2021",14.725813727513506
"15.09.2021",14.80520870135029
"16.09.2021",15.093728331887501
"17.09.2021",15.031635212280761
"18.09.2021",14.932142600398189
"19.09.2021",14.545120035953047
"20.09.2021",12.797925678184914
"21.09.2021",10.994150373284633
"22.09.2021",10.242736266627809
"23.09.2021",13.575377166124143
"24.09.2021",13.50769976312995
"25.09.2021",12.807683329460733
"26.09.2021",12.206018756307135
"27.09.2021",11.233833698979446
"28.09.2021",10.271256837245376
"29.09.2021",8.906657565912006
"30.09.2021",9.24024367399388
"01.10.2021",9.586399091907571
"02.10.2021",11.328349542398538
"03.10.2021",11.220030379604365
"04.10.2021",10.859612565206085
"05.10.2021",10.168163203497981
"06.10.2021",10.381590924140696
"07.10.2021",9.87153007836562
"08.10.2021",9.62419870939813
"09.10.2021",9.275694791197266
"10.10.2021",9.304634914885877
"11.10.2021",8.770795737866303
"12.10.2021",8.554064063996305
"13.10.2021",8.510553646073733
"14.10.2021",8.793795203972039
"15.10.2021",9.061832806272587
"16.10.2021",8.966866029228239
"17.10.2021",9.0830204341273
"18.10.2021",8.8384759183883
"19.10.2021",8.690961364441142
"20.10.2021",8.59934142822746
"21.10.2021",8.4017783028837
"22.10.2021",8.219130606656885
"23.10.2021",8.080464227011168
"24.10.2021",8.080600131450156
"25.10.2021",7.707244683333201
"26.10.2021",7.552624204088293
"27.10.2021",7.840363181333218
"28.10.2021",6.962650330553743
"29.10.2021",7.959269188524828
"30.10.2021",8.899045793966632
"31.10.2021",8.403605642682104
"01.11.2021",8.036679677370294
"02.11.2021",7.81479262817893
"03.11.2021",7.929925120920579
"04.11.2021",7.830720829002973
"05.11.2021",7.569800503966472
"06.11.2021",7.5150011400090495
"07.11.2021",8.200215431361084
"08.11.2021",8.162536426675938
"09.11.2021",8.62009208105922
"10.11.2021",8.870422482335758
"11.11.2021",8.484295140764027
"12.11.2021",8.560227140244827
"13.11.2021",8.435446506115124
"14.11.2021",8.317698339717198
"15.11.2021",8.28488447037246
"16.11.2021",8.18561387604418
"17.11.2021",7.83426106584746
"18.11.2021",7.819223928047022
"19.11.2021",7.338311102227336
"20.11.2021",7.602076390733097
"21.11.2021",7.765094921292396
"22.11.2021",7.701155975094815
"23.11.2021",6.83033292539596
"24.11.2021",7.0754284090265696
"25.11.2021",6.824549989446637
"26.11.2021",6.862301821629994
"27.11.2021",6.266475882577153
"28.11.2021",6.212116717014875
"29.11.2021",6.5400248432917465
"30.11.2021",6.682552944638964
"01.12.2021",6.1940526507656966
"02.12.2021",5.989215821508939
"03.12.2021",6.34819527460546
"04.12.2021",6.028112052487313
"05.12.2021",5.562416729253101
"06.12.2021",5.187668550057997
"07.12.2021",5.410418333281829
"08.12.2021",5.6630718382551954
"09.12.2021",5.3604782178410755
"10.12.2021",5.073446885357744
"11.12.2021",4.560797368276942
"12.12.2021",4.851350887529741
"13.12.2021",5.117357884728388
"14.12.2021",4.707210075857939
"15.12.2021",4.917918582721558
"16.12.2021",4.884916118082907
"17.12.2021",4.638767160291008
"18.12.2021",4.6500120250672925
"19.12.2021",4.572050922687177
"20.12.2021",4.555129163797086
"21.12.2021",4.440727965225245
"22.12.2021",4.5874032923892445
"23.12.2021",4.545722032917453
"24.12.2021",4.683399285704262
"25.12.2021",4.902609732679413
"26.12.2021",4.730869891107524
"27.12.2021",4.694662153780114
"28.12.2021",4.760718429754027
"29.12.2021",4.510783043168725
"30.12.2021",4.344487817549572
"31.12.2021",4.398439542503283
"01.01.2022",4.297840959443999
"02.01.2022",4.580025390212814
"03.01.2022",4.472377752404733
